pmt_term,home_type,revolving_balance,total_inquires,total_account,grade,subgrade,debt_income_ratio,total_delinquency,application_type,loan_status
59,2,1428,0,25,4,22,15.72510512,0,0,0
59,1,11408,0,15,5,14,29.17098269,1,0,0
59,1,17647,0,27,6,23,6.335045944,1,0,0
36,0,7072,1,25,7,33,21.38,1,0,0
58,0,2003,0,18,5,30,32.1336908,0,0,0
59,0,5617,0,15,6,10,21.53020518,0,0,0
58,1,9096,0,22,3,30,22.05942865,1,0,0
58,0,4224,0,22,6,22,8.205299371,0,0,0
59,1,18341,0,4,5,22,30.18029819,1,0,0
59,1,3549,0,16,3,24,17.48859072,0,0,0
60,1,16503,0,27,2,9,18.98,0,0,0
59,1,827,2,19,5,24,12.95760229,0,0,0
36,1,32810,0,28,7,34,14.23,0,0,0
59,1,24029,0,16,6,32,28.03323996,0,0,0
59,0,1319,0,20,5,22,27.0117893,0,0,0
58,0,1721,0,19,5,24,27.49037147,0,0,0
36,1,5331,0,18,4,18,8.7,0,0,0
59,0,14075,0,10,5,20,12.45855392,0,0,0
59,0,7740,0,22,3,20,22.60715487,0,0,0
58,1,3171,0,9,6,17,15.75208241,1,0,0
58,1,4341,0,14,5,30,35.42066785,2,0,0
58,0,316,0,28,4,26,24.51336267,0,0,0
58,1,2241,0,20,5,25,13.28423955,0,0,0
59,0,5666,0,23,3,29,20.39709556,1,0,0
58,1,9704,0,16,3,31,35.21867423,0,0,0
59,1,15158,0,24,6,34,24.21376692,0,0,0
59,1,1812,0,9,5,34,20.369192,1,0,0
59,1,8670,0,21,2,19,34.23706057,1,0,0
59,0,14564,0,19,5,8,25.99708266,0,0,0
58,1,4920,0,20,5,31,19.1948228,2,0,0
59,2,4957,1,18,3,30,15.75774682,0,0,0
59,0,475,0,18,5,29,22.00906703,0,0,0
59,1,11375,0,17,7,35,35.80613371,0,0,0
60,1,17526,0,18,4,20,14.14,0,0,0
59,1,1431,0,16,6,9,16.38087801,0,0,0
58,0,5109,0,22,5,13,12.78811513,2,0,0
59,1,2342,0,7,4,24,29.99496368,0,0,0
59,1,21418,0,9,3,31,33.42886621,2,0,0
59,0,19036,0,27,4,29,16.17223531,0,0,0
59,0,13124,0,18,6,31,24.6579533,0,0,0
58,1,1413,0,22,4,11,22.65450736,0,0,0
59,0,1385,0,20,6,30,12.56158402,0,0,0
59,0,4540,0,17,6,27,24.3196714,0,0,0
59,1,6634,0,24,3,25,22.24178003,0,0,0
59,1,2050,0,15,7,32,35.56513197,0,0,0
36,0,9396,0,32,7,31,17.25,0,0,0
59,1,2403,0,19,5,24,30.73813436,1,0,0
59,1,28134,0,22,6,34,11.70389866,1,0,0
59,1,1185,0,22,3,16,8.47716784,1,0,0
59,1,9790,0,25,4,8,20.07546904,1,0,0
59,1,12063,0,17,5,32,24.90590238,3,0,0
59,1,1323,0,29,7,20,17.90888032,0,0,0
59,1,6214,0,6,5,26,24.15555392,0,0,0
59,0,334,0,24,4,22,19.56185815,0,0,0
58,0,3418,0,19,7,27,20.53654252,0,0,0
58,0,1644,0,15,2,29,15.19215829,1,0,0
59,1,13468,0,23,6,31,24.11027399,0,0,0
59,2,2968,0,21,5,28,11.08551773,0,0,0
59,1,4897,0,21,3,23,25.52224571,1,0,0
60,1,23610,0,7,4,12,23.08319126,0,0,0
59,0,439,0,31,5,20,15.69170176,0,0,0
59,1,2139,0,10,6,28,15.76503129,0,0,0
59,1,3296,0,22,4,32,10.26040088,0,0,0
36,1,19840,1,35,5,21,6.85,0,0,0
59,2,6001,0,11,5,7,21.30488178,7,0,0
59,2,4270,0,17,5,6,32.38327325,0,0,0
59,0,1223,0,25,5,24,36.69882932,0,0,0
59,1,19491,0,10,7,28,35.72859143,1,0,0
58,1,21386,0,27,7,31,18.34287666,0,0,0
59,0,49850,1,19,6,27,15.76114894,0,0,0
59,1,1062,1,12,7,32,26.55879722,0,0,0
58,2,7300,3,9,5,25,17.9756875,0,0,0
59,0,9138,0,17,7,32,32.16807277,0,0,0
58,0,2106,0,27,7,26,19.76220144,0,0,0
58,1,21130,0,22,6,17,34.02563124,0,0,0
59,0,10244,0,11,6,27,17.99273641,0,0,0
60,1,25520,1,27,3,12,33.9,0,0,0
58,0,11439,0,15,7,33,16.69422834,1,0,0
58,1,4979,0,17,6,30,34.32918338,1,0,0
59,1,18587,0,26,4,16,21.65574974,0,0,0
58,0,3851,0,36,6,26,37.90093934,0,0,0
59,0,20609,0,35,1,10,27.66104871,0,0,0
59,0,3422,0,6,4,23,10.13488344,0,0,0
59,0,140,2,22,7,14,31.18741014,0,0,0
58,1,15649,0,23,5,35,13.94297773,0,0,0
59,0,3998,0,23,3,30,12.92596155,0,0,0
58,0,12774,0,19,5,29,30.34844644,0,0,0
59,0,5712,0,18,6,29,39.4497072,0,0,0
59,1,4048,0,10,5,17,27.52460189,0,0,0
58,1,979,0,13,5,19,34.86023608,1,0,0
59,1,8328,0,11,5,21,17.37233852,1,0,0
59,1,4636,0,29,7,29,19.96906521,0,0,0
59,1,9277,0,14,3,20,36.47288728,0,0,0
58,1,1987,0,31,6,28,32.67276824,0,0,0
59,1,4017,0,7,7,18,22.28012512,0,0,0
60,1,146,0,60,6,25,14.8613955,0,0,0
59,1,96,3,20,7,11,14.8524845,0,0,0
59,1,2245,0,28,7,20,15.72549867,0,0,0
59,0,29157,0,27,5,27,21.62801961,0,0,0
60,2,34312,0,20,6,29,9.11,0,0,0
59,1,6725,0,19,4,25,24.76824828,1,0,0
59,0,23255,0,6,5,22,27.37893298,0,0,0
58,0,18254,0,12,5,19,30.00905387,2,0,0
36,0,8075,1,41,5,22,10.17,0,0,0
59,1,2917,0,27,6,29,35.36633109,0,0,0
36,0,5570,0,41,7,32,18.39,2,0,0
58,0,10651,0,22,5,31,36.52605772,1,0,0
59,1,7326,0,7,5,18,16.78956778,0,0,0
59,1,2873,0,9,5,23,23.60580499,0,0,0
59,1,4233,0,29,3,22,18.01654925,0,0,0
60,1,9467,1,11,3,15,22.79,1,0,0
58,0,4251,0,7,7,31,25.40845512,0,0,0
58,1,17114,0,18,4,10,5.227657699,1,0,0
36,1,16018,0,21,6,30,11.27,0,0,0
58,1,9960,0,19,7,31,11.16646568,0,0,0
59,1,3319,0,22,6,28,18.27500511,1,0,0
58,0,10091,0,17,3,32,14.03796724,0,0,0
36,0,330,3,12,5,22,9.79,2,0,0
59,0,9324,0,12,3,22,39.14700913,0,0,0
59,1,17562,0,21,5,17,12.33715182,0,0,0
58,0,7807,0,6,7,14,13.63141005,0,0,0
59,0,2863,0,39,6,31,30.32955446,1,0,0
59,0,5080,0,20,5,20,31.84311923,0,0,0
59,1,16153,0,26,6,23,21.85813939,0,0,0
60,1,10721,0,6,3,26,19.59293218,0,0,0
59,0,4153,0,15,7,26,23.54063424,0,0,0
58,0,403,0,20,4,20,29.30189497,0,0,0
59,2,5626,0,6,1,24,10.29529226,1,0,0
58,2,4583,0,12,6,29,16.60381168,0,0,0
60,1,32841,0,25,5,22,20.1155812,0,0,0
59,1,3843,1,20,6,27,36.41046649,0,0,0
58,1,21467,0,7,6,32,26.16537303,1,0,0
58,1,12893,0,16,4,32,34.37609726,1,0,0
58,1,5799,0,24,5,14,24.41100503,0,0,0
58,0,6870,0,21,6,14,35.13398938,0,0,0
59,1,9994,0,23,5,28,28.53282882,0,0,0
36,1,37996,0,24,6,30,19.27,0,0,0
58,1,17621,0,19,5,9,9.910447617,0,0,0
59,1,15103,0,20,7,32,17.63472918,2,0,0
36,1,7254,1,28,5,23,17.63,0,0,0
59,1,9626,0,5,5,16,39.30198359,0,0,0
58,0,14988,0,18,5,14,37.7026132,1,0,0
58,0,15707,0,29,5,19,31.35405877,0,0,0
58,0,26420,0,33,6,26,31.57151491,0,0,0
59,1,1109,0,27,6,20,26.3960822,0,0,0
59,1,2586,0,13,7,31,27.76772084,0,0,0
59,1,6783,1,15,5,25,32.52576172,0,0,0
58,1,4368,0,9,6,11,18.04302926,1,0,0
59,1,4623,0,7,5,21,28.92973431,0,0,0
58,1,2359,0,17,6,34,36.70226931,1,0,0
60,0,12782,2,31,3,14,6.75,0,0,0
58,1,3146,0,20,5,20,23.72967337,0,0,0
59,1,1797,0,19,5,23,21.2132292,0,0,0
59,1,5451,0,7,2,25,37.4987849,0,0,0
59,1,1856,0,14,3,17,26.75168867,1,0,0
59,0,426,0,15,6,23,11.28211023,0,0,0
59,1,9356,0,23,6,28,16.11271246,0,0,0
59,0,7603,2,12,5,19,28.8641224,0,0,0
58,1,2742,0,34,7,25,11.80503717,0,0,0
36,1,19218,1,28,6,26,20.37,1,0,0
59,1,3793,0,26,6,24,29.02284538,0,0,0
59,1,709,0,18,5,25,36.01250329,0,0,0
58,2,2706,1,16,3,20,17.08331702,0,0,0
59,2,4842,0,15,4,33,29.40481836,0,0,0
59,1,2946,0,30,7,20,23.51491183,1,0,0
59,1,914,0,13,3,31,35.1292062,0,0,0
59,1,11475,0,26,2,26,23.7017052,0,0,0
59,0,2851,0,20,3,30,34.54525775,1,0,0
59,1,7150,0,10,4,10,21.23456536,0,0,0
59,1,704,0,13,7,29,7.617600641,8,0,0
59,0,7585,0,16,4,29,26.35721702,0,0,0
58,0,220,0,28,5,15,31.39830021,0,0,0
36,2,3140,0,23,6,28,24.94,0,0,0
60,2,6241,0,18,3,11,35.95,0,0,0
59,1,12156,0,7,5,19,18.92512602,0,0,0
59,0,285,0,26,5,33,29.97659919,0,0,0
36,0,2019,1,18,6,27,10.45,2,0,0
59,0,764,0,16,6,5,37.82201737,0,0,0
58,0,1302,0,8,5,20,17.03060171,0,0,0
59,1,19146,0,29,6,27,26.22964809,2,0,0
59,0,19346,0,16,6,30,20.70069886,0,0,0
59,1,11120,0,11,3,19,32.86215897,0,0,0
58,1,3784,0,46,7,25,30.18029545,0,0,0
59,0,1384,0,12,5,27,18.85739527,0,0,0
59,0,1664,0,6,7,26,31.74066494,0,0,0
59,1,1550,3,17,5,22,36.41111137,0,0,0
59,2,1415,0,22,5,31,6.96116504,0,0,0
58,2,4173,0,21,5,15,18.13471018,0,0,0
58,1,3468,0,20,4,32,14.34509367,0,0,0
59,1,9087,0,23,6,32,34.98290622,1,0,0
59,1,4783,0,27,6,29,21.46107909,0,0,0
59,0,9111,0,20,3,23,31.70166624,0,0,0
59,1,3715,0,32,5,25,10.53877417,1,0,0
59,2,1977,0,10,5,20,13.37768821,0,0,0
59,0,19432,0,17,5,16,16.68300318,0,0,0
59,0,9989,0,13,5,25,39.53756516,0,0,0
59,0,2358,1,24,5,22,20.85522708,0,0,0
59,0,1770,0,21,5,33,19.85553735,0,0,0
36,1,8035,0,25,5,24,22.91,0,0,0
58,2,8446,0,20,6,22,19.76316302,1,0,0
58,0,14170,0,14,6,31,18.3792156,0,0,0
59,1,232,0,9,5,10,37.01492531,0,0,0
59,1,3489,0,12,6,29,11.49065428,1,0,0
59,0,2609,0,22,3,28,17.68939997,0,0,0
59,1,1377,0,19,5,22,38.31144796,0,0,0
59,1,13621,0,23,7,32,27.43643478,0,0,0
60,0,2839,0,22,4,7,26.02703761,0,0,0
58,1,5605,0,24,5,16,26.7877592,0,0,0
59,0,6843,0,25,5,19,28.76858059,1,0,0
59,0,4734,0,32,4,24,36.12940016,0,0,0
59,1,3651,1,21,6,24,28.39541499,0,0,0
36,0,7080,0,8,5,25,12.06,0,0,0
59,1,4657,0,9,4,30,15.0046748,0,0,0
58,1,6376,2,15,6,20,34.99403189,1,0,0
59,1,8313,0,24,5,34,21.71794635,1,0,0
59,1,448,0,16,6,20,24.01568164,0,0,0
58,1,2683,2,41,5,10,36.01946406,0,0,0
59,0,3012,0,10,7,21,23.51885453,0,0,0
59,0,1019,0,22,6,14,23.14507422,0,0,0
58,1,1893,0,12,6,8,17.75991681,0,0,0
59,0,7578,0,29,3,25,33.24546202,1,0,0
59,1,866,1,19,7,17,31.25540433,0,0,0
58,1,1459,0,21,6,28,12.38262053,1,0,0
59,1,2100,0,29,5,20,9.496742585,0,0,0
59,2,3481,0,24,4,20,34.08367702,0,0,0
59,1,5123,0,29,7,5,29.77698831,0,0,0
58,1,4195,0,27,7,34,30.80803846,1,0,0
59,1,9294,0,22,5,33,22.79854213,0,0,0
59,0,2815,0,11,4,14,15.87222554,0,0,0
59,1,2546,2,25,5,23,27.7018152,0,0,0
59,1,190,0,26,3,24,28.84862637,0,0,0
59,1,5524,0,33,6,23,21.4198053,0,0,0
59,1,2342,0,20,4,32,16.0854774,0,0,0
59,0,9790,0,24,3,34,22.37523432,0,0,0
59,1,4770,0,23,5,27,37.33073402,0,0,0
58,0,1458,0,22,5,14,19.29604995,0,0,0
59,1,214,0,35,5,28,30.20875715,0,0,0
58,1,4562,2,29,7,22,31.71904801,0,0,0
59,0,13016,0,12,6,31,10.2890648,0,0,0
59,1,2002,0,17,5,12,24.86842835,0,0,0
59,1,8868,0,20,4,28,32.2100351,0,0,0
59,1,3163,0,16,3,18,27.08846551,0,0,0
58,0,2379,0,18,4,4,29.2501105,0,0,0
59,0,5873,0,21,7,23,14.09500855,0,0,0
59,0,1187,0,26,4,8,15.39204882,2,0,0
58,2,2291,0,13,5,28,31.12417645,0,0,0
58,0,7345,0,19,5,17,35.9300369,1,0,0
36,2,4828,1,31,4,17,20.82,0,0,0
58,0,4291,0,10,6,17,15.49512296,0,0,0
36,1,5222,0,22,6,26,10.28,2,0,0
59,1,8997,0,18,7,30,29.58253382,0,0,0
59,0,1434,0,20,7,23,28.12117631,0,0,0
58,0,10792,0,26,6,31,14.53166903,1,0,0
58,0,2739,0,16,6,26,16.60046891,1,0,0
59,1,12103,0,22,7,14,24.33911421,0,0,0
59,1,616,0,26,7,16,17.25792391,1,0,0
59,1,13787,0,18,3,32,38.37634026,1,0,0
59,1,336,0,20,5,16,37.2272714,1,0,0
59,1,5225,1,35,5,22,18.497276,0,0,0
59,0,7146,0,14,5,22,19.9613226,0,0,0
59,1,9219,1,15,6,33,34.1875995,0,0,0
58,1,10199,0,23,6,24,17.56981724,0,0,0
59,1,1378,0,16,6,8,26.35310324,1,0,0
59,1,3389,0,26,6,18,5.437314501,0,0,0
36,2,6907,0,23,5,25,25.11,0,0,0
59,0,796,0,17,5,22,23.57885861,0,0,0
59,2,10999,0,6,3,26,20.45412791,1,0,0
58,0,4211,0,37,5,27,21.18860182,0,0,0
59,2,4010,0,23,5,34,16.36984302,0,0,0
58,2,11376,0,23,5,15,29.76796451,1,0,0
59,2,4382,0,24,7,34,38.21739987,0,0,0
58,2,6672,0,7,5,31,8.41256217,0,0,0
59,0,3857,0,26,6,33,19.35705083,1,0,0
58,0,12389,0,24,7,32,34.94425708,0,0,0
59,2,838,0,38,3,26,22.03855853,1,0,0
59,0,12911,0,8,4,32,9.94373254,0,0,0
59,1,4616,0,25,5,3,38.71885211,3,0,0
58,0,11296,0,12,7,31,24.38463312,0,0,0
58,1,2351,0,9,5,9,30.65471351,0,0,0
59,1,4068,0,20,6,29,28.21909568,7,0,0
36,2,25711,0,10,5,27,11.85116175,1,0,0
59,1,1824,0,21,3,18,21.1190314,0,0,0
58,2,5020,0,17,5,14,14.46128975,1,0,0
59,1,2703,0,29,7,31,26.20218059,0,0,0
59,1,4192,0,30,5,18,17.41265665,0,0,0
59,1,21975,2,16,5,16,35.29912336,0,0,0
58,0,5772,0,8,3,32,12.44772337,0,0,0
36,2,4876,3,43,6,28,9.82,0,0,0
58,2,10209,0,18,7,28,24.1518468,2,0,0
36,1,13629,3,29,6,29,14.39,0,0,0
59,0,8624,0,11,5,16,19.07165985,0,0,0
58,0,3232,0,22,5,28,5.705326414,0,0,0
58,1,14504,0,8,7,9,27.89706914,0,0,0
58,2,2568,0,17,6,4,22.03851938,0,0,0
58,0,2398,0,23,4,21,19.14854467,0,0,0
58,1,12392,0,8,3,25,27.95515622,0,0,0
59,0,2751,0,22,7,21,7.931046666,0,0,0
58,0,4268,0,18,4,20,27.19924719,0,0,0
36,0,1247,1,28,4,17,11.88,0,0,0
59,1,3729,0,21,5,26,20.84312051,0,0,0
59,1,3298,0,5,6,30,24.54360263,0,0,0
59,1,11074,0,9,5,29,12.32955203,0,0,0
59,0,31018,0,7,3,31,9.432228267,1,0,0
58,0,6390,0,19,5,19,28.69696016,0,0,0
58,1,8067,0,30,5,10,36.28584087,0,0,0
59,1,3413,0,7,7,25,28.29526521,0,0,0
59,1,16300,0,17,7,3,19.52127887,1,0,0
60,1,16609,1,30,4,20,16.66,1,0,0
59,1,7114,0,39,5,33,17.92793427,0,0,0
58,0,10309,2,30,5,15,14.49564736,0,0,0
58,0,10371,0,16,4,25,16.10157434,0,0,0
36,1,7516,0,26,4,33,9.953787623,0,0,0
59,1,1235,0,14,4,17,35.34652633,0,0,0
58,2,8838,0,19,3,35,35.84515771,0,0,0
36,1,5571,0,20,4,15,13.14545106,0,0,0
58,0,14830,0,12,5,31,18.98439001,1,0,0
36,0,7667,0,17,6,19,31.84408537,0,0,0
58,1,1182,0,20,4,9,23.72037641,0,0,0
59,1,13039,0,9,3,32,30.00842048,0,0,0
60,1,5204,1,10,6,12,21.40004843,1,0,0
59,1,6466,0,5,5,24,18.60807164,1,0,0
59,1,276,0,10,7,16,23.68311759,0,0,0
59,1,7302,0,20,7,31,15.80490638,0,0,0
59,0,16779,0,33,5,17,21.27401829,1,0,0
58,1,3970,0,11,7,12,16.62536303,1,0,0
59,1,4075,0,19,6,27,29.02800778,0,0,0
58,1,8622,0,14,6,34,19.99120132,0,0,0
58,1,1035,0,21,5,4,19.44198892,0,0,0
58,1,1766,0,17,3,24,16.84053511,0,0,0
59,1,1210,0,7,6,23,25.19073647,6,0,0
58,0,7885,0,16,4,29,20.09619272,0,0,0
36,1,18960,0,23,4,18,30.1,2,0,0
58,1,3372,0,8,6,29,20.83127159,0,0,0
59,0,4145,0,16,6,20,10.6897896,0,0,0
59,0,8300,0,17,5,3,10.63376763,0,0,0
58,1,1159,0,21,7,26,34.18468406,0,0,0
59,0,10981,0,19,3,21,31.21718847,0,0,0
59,1,8230,0,14,6,35,7.220425547,0,0,0
58,1,2987,0,14,7,29,25.43307145,0,0,0
59,1,8570,0,25,4,32,33.17099734,1,0,0
60,1,30178,0,33,4,20,10.77,0,0,0
58,1,18387,0,25,7,31,12.70374478,1,0,0
36,0,5932,0,11,4,20,8.21,0,0,0
59,1,652,0,22,2,30,22.51078418,0,0,0
58,1,2316,0,36,3,28,33.22359019,0,0,0
58,1,3776,0,12,6,27,32.83525691,0,0,0
59,2,817,1,7,5,11,36.71645383,0,0,0
58,1,6367,0,22,7,17,25.28638527,3,0,0
59,0,700,0,22,4,23,18.27864,0,0,0
59,1,2889,0,22,3,17,13.01303766,0,0,0
58,1,2551,0,22,7,18,14.28763644,0,0,0
58,1,2971,0,20,6,28,15.98557513,6,0,0
59,0,10885,0,24,5,20,20.24925363,1,0,0
59,1,4163,0,24,7,14,16.57202028,1,0,0
59,1,7838,0,16,3,12,4.471212646,0,0,0
59,0,604,0,41,5,17,18.08465124,1,0,0
59,1,4916,0,18,7,21,10.3859566,0,0,0
58,0,3526,0,17,7,22,24.35243781,0,0,0
59,1,2676,0,9,2,27,36.89436182,0,0,0
60,0,17448,0,7,4,19,21.63,0,0,0
59,0,17617,0,26,6,9,26.64558162,0,0,0
36,1,17546,1,10,4,19,23.68,0,0,0
59,1,2407,2,22,6,32,34.53617403,0,0,0
59,0,5046,3,23,6,19,17.64214115,1,0,0
58,1,11718,0,10,5,12,25.50663923,0,0,0
59,1,8095,0,28,6,12,26.32345019,0,0,0
59,0,4073,0,23,3,28,16.35306521,0,0,0
59,1,10591,0,18,7,30,19.57588419,0,0,0
58,0,3333,1,18,4,25,30.59957575,0,0,0
59,0,8579,0,22,5,27,11.28442088,0,0,0
58,2,8643,0,22,4,7,36.94608443,0,0,0
59,1,6455,0,10,6,19,16.99462675,1,0,0
59,1,2261,0,15,5,28,34.38761927,0,0,0
59,1,1605,2,19,6,18,18.58969304,1,0,0
59,0,3421,0,32,2,14,22.65478667,0,0,0
58,2,4365,0,13,6,27,32.84935233,0,0,0
59,0,19687,3,5,7,25,14.29492989,0,0,0
58,1,651,0,13,7,28,38.15600563,0,0,0
59,2,2811,0,18,5,17,29.36991548,1,0,0
36,0,6966,0,26,7,31,8.84,0,0,0
58,1,5054,0,21,3,24,33.87710544,0,0,0
58,1,1381,0,7,6,13,21.98984864,1,0,0
59,0,2280,1,41,7,20,32.27276273,0,0,0
58,1,2758,0,17,3,22,35.35583285,0,0,0
59,0,4964,0,24,7,30,26.70995606,0,0,0
59,0,2971,2,16,6,31,19.24232847,0,0,0
59,0,5579,0,26,4,30,19.3777965,0,0,0
58,0,814,0,17,6,23,38.43094321,0,0,0
36,1,6100,0,23,5,20,32.83173645,0,0,0
59,1,8125,0,10,6,23,15.08197873,0,0,0
59,1,3203,0,12,6,30,13.39696671,0,0,0
59,1,11775,0,14,5,29,16.54491563,1,0,0
58,0,31,0,36,6,13,28.64263401,0,0,0
58,1,1006,0,29,5,31,23.07057871,0,0,0
59,0,8224,0,19,2,10,16.35895048,0,0,0
59,1,3886,0,19,5,13,17.07462941,1,0,0
59,0,13199,0,17,1,25,20.27362203,0,0,0
58,1,12948,0,16,6,23,15.70480286,0,0,0
59,1,2474,0,10,6,15,32.21800582,0,0,0
59,1,3896,0,23,6,27,20.34777719,0,0,0
59,1,12491,0,13,5,25,12.9743587,0,0,0
36,0,1477,0,16,5,22,21.53,0,0,0
58,0,5624,0,13,6,6,17.75179502,0,0,0
58,2,18721,0,7,6,9,15.0963385,0,0,0
59,0,2372,0,14,2,22,27.14674109,1,0,0
59,1,6271,0,8,6,17,29.62916834,0,0,0
60,1,20985,0,15,3,15,28.25,0,0,0
36,1,7853,1,18,5,25,24.21,0,0,0
59,1,5959,1,23,2,21,35.69982935,0,0,0
58,1,3290,0,12,5,27,33.13547692,1,0,0
59,2,5080,0,18,5,22,38.9805753,1,0,0
58,1,2567,0,9,6,31,12.87113575,0,0,0
59,1,1879,2,30,3,34,31.63709814,0,0,0
59,1,2416,0,4,7,23,26.58770376,0,0,0
59,1,6289,0,12,5,23,17.99761267,0,0,0
58,1,278,0,4,6,19,16.67249748,1,0,0
58,0,3105,0,22,7,22,27.4730189,0,0,0
59,1,9980,1,16,5,24,34.8597513,1,0,0
36,0,5187,1,32,6,30,16.65,0,0,0
59,1,7687,0,7,6,27,38.57537847,0,0,0
59,0,11453,0,22,7,28,27.96010296,1,0,0
59,0,15100,0,25,5,21,37.17931921,3,0,0
59,0,13009,0,13,5,29,15.86608878,0,0,0
59,1,8557,0,11,6,17,32.07662531,0,0,0
58,1,11451,2,22,6,27,38.95460212,0,0,0
59,0,7619,0,20,5,28,22.67772833,0,0,0
58,2,3407,0,27,6,21,13.10337748,1,0,0
58,1,12227,0,18,7,20,30.06445827,1,0,0
58,2,1214,0,29,7,31,17.38713808,0,0,0
59,1,44554,0,13,5,16,29.23967617,0,0,0
59,1,1960,0,18,3,22,38.85002775,0,0,0
58,1,4584,0,35,5,25,12.94309079,0,0,0
59,1,2173,1,17,7,24,15.85276779,0,0,0
59,0,6380,0,24,4,23,12.70132117,0,0,0
59,1,13998,0,14,7,22,22.69764922,1,0,0
59,1,2403,0,10,2,21,23.45932345,0,0,0
36,0,15496,0,12,5,21,34.11,0,0,0
58,1,2659,0,23,6,27,21.53092083,0,0,0
59,1,8351,0,23,6,28,22.98417292,0,0,0
59,1,1291,0,19,6,29,11.6205849,2,0,0
59,1,3299,0,29,3,23,36.67273465,0,0,0
59,0,3315,0,30,7,19,23.2563492,0,0,0
59,1,4650,0,37,7,19,14.63253852,0,0,0
58,0,38468,0,22,6,15,37.15273273,1,0,0
58,1,3672,0,8,4,29,11.53750089,0,0,0
59,0,3654,0,17,6,31,15.80359178,0,0,0
58,2,4665,0,28,4,25,12.91057539,0,0,0
59,1,5974,1,15,6,9,29.48002439,0,0,0
59,1,18810,0,13,5,29,20.46766631,0,0,0
59,1,1794,0,12,6,28,30.304829,0,0,0
59,1,4100,0,26,6,25,26.52817275,0,0,0
59,2,15703,0,14,4,24,27.13384265,1,0,0
59,0,8575,0,20,3,13,23.11922482,0,0,0
58,0,17126,0,50,6,16,32.61074876,0,0,0
59,0,2277,0,5,3,25,33.08262393,0,0,0
59,0,781,1,9,5,33,15.07208127,1,0,0
59,1,3342,0,25,5,21,18.7810415,0,0,0
59,0,4745,0,27,5,13,11.77212187,0,0,0
59,1,7172,0,11,3,20,20.01709169,0,0,0
36,1,18967,1,29,5,25,24.77,0,0,0
59,1,42651,1,8,5,30,23.10700769,0,0,0
59,1,1996,0,8,6,18,13.64959211,0,0,0
58,1,8343,0,14,5,19,5.591445904,0,0,0
59,1,2832,0,32,3,31,16.94376468,0,0,0
58,1,13142,0,17,6,1,16.1148147,0,0,0
58,1,6940,0,37,7,25,20.09042962,1,0,0
58,1,24638,0,17,4,13,23.26548683,0,0,0
59,1,3675,0,17,4,29,13.38733719,0,0,0
59,2,22900,0,27,5,21,11.73013082,0,0,0
59,1,52658,0,14,6,18,16.6278482,0,0,0
59,1,8631,0,37,2,14,18.40460922,0,0,0
58,1,6819,0,22,7,25,27.48777721,0,0,0
59,1,758,0,17,6,18,9.493492992,0,0,0
59,0,12538,0,27,5,31,14.82749801,1,0,0
59,1,11806,0,8,5,16,17.8479541,0,0,0
59,1,25364,0,18,4,28,34.07085039,1,0,0
59,2,2735,0,26,5,31,21.80165077,0,0,0
58,2,8208,0,18,5,35,32.05916789,0,0,0
59,1,1700,0,21,5,30,38.16899897,0,0,0
58,0,7930,0,21,5,31,14.66352384,0,0,0
36,1,8973,0,28,7,33,14.1,0,0,0
59,2,5179,0,19,6,9,19.3299435,0,0,0
59,0,9547,0,22,7,31,11.8904522,0,0,0
58,1,222,0,27,5,27,10.42950923,1,0,0
59,0,9768,0,19,4,25,15.55035318,0,0,0
59,0,13724,0,9,6,13,6.683117578,0,0,0
59,1,1640,0,12,5,17,32.72505717,0,0,0
59,2,10425,0,8,5,4,30.69587692,0,0,0
58,1,5049,1,18,6,29,15.57736675,0,0,0
59,1,6292,0,11,1,24,29.44154775,1,0,0
58,0,1112,0,24,5,21,14.81063675,0,0,0
60,1,20233,0,20,5,24,17.14,0,0,0
59,0,9005,0,14,2,34,28.89475378,1,0,0
58,1,3100,0,20,7,32,24.0768576,1,0,0
58,1,3589,0,9,5,20,17.0703926,0,0,0
58,2,4753,0,16,4,18,19.18856693,0,0,0
59,0,16536,0,23,7,21,11.82094332,0,0,0
59,1,2608,0,18,5,35,31.36325705,7,0,0
60,1,18386,1,25,5,21,25.43,0,0,0
59,0,940,0,29,3,1,27.23576074,0,0,0
59,1,18672,0,16,5,14,19.73006374,0,0,0
59,1,3526,0,18,3,26,17.64766202,0,0,0
59,0,15109,0,9,6,31,23.38134554,0,0,0
58,1,14692,1,6,7,34,10.48560549,1,0,0
59,0,2707,0,26,4,13,22.80881888,0,0,0
58,1,5079,0,22,6,17,27.00977025,0,0,0
59,0,5317,0,22,3,15,9.716254338,1,0,0
58,1,1092,0,15,6,25,25.65870964,2,0,0
59,0,502,0,12,6,21,20.11128433,0,0,0
59,1,5737,0,20,4,17,34.63028359,1,0,0
59,1,5504,0,22,6,25,22.06579011,0,0,0
59,1,4828,0,16,6,13,32.09680919,0,0,0
58,0,8425,2,21,5,32,22.46803227,1,0,0
59,0,3623,0,8,6,27,20.98803374,1,0,0
59,1,359,0,23,7,22,13.20551966,0,0,0
59,0,1201,0,9,2,20,25.31808171,0,0,0
59,0,3258,2,5,5,27,13.11823976,0,0,0
58,2,95,0,27,3,28,34.87084987,0,0,0
60,0,4627,0,12,6,31,36.07078809,2,0,0
59,1,5674,0,11,7,20,23.51190316,0,0,0
59,0,1156,0,16,6,31,26.51256489,0,0,0
